CODIGO_REGIONAL;REGIONAL;CODIGO_CENTRO;CENTRO;FICHA_CARACTERIZACION;FECHA_INICIAL;FECHA_FINAL;ESTADO_FICHA;CODIGO_PROGRAMA;VERSION;PROGRAMA_FORMACION;NIVEL_DE_FORMACION;APRENDICES_MATRICULADOS;APRENDICES_CERTIFICADOS;APRENDICES_SIN_CERTIFICADOS;APRENDICES_SIN_JUICIO;APRENDICES_NO_APROBADOS;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_DE_COBERTURA(S/N);CODIGO_PROGRAMA_ESPECIAL;PROGRAMA_ESPECIAL
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721312;2023-03-27 00:00:00.0;2025-06-26 00:00:00.0;En ejecucion;522309;1;DESARROLLO DE MEDIOS GRAFICOS VISUALES;TECNÓLOGO;33;0;0;33;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2923609;2024-04-15 00:00:00.0;2025-07-14 00:00:00.0;En ejecucion;522211;2;ELABORACION DE AUDIOVISUALES.;TÉCNICO;23;0;0;23;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2617553;2022-10-06 00:00:00.0;2024-01-05 00:00:00.0;Cancelada;223130;1;LABORATORIO DE SUELOS.;TÉCNICO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2669784;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;Cancelada;861100;2;CONSTRUCCION DE VIAS.;TÉCNICO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2395139;2021-10-04 00:00:00.0;2024-01-03 00:00:00.0;Cancelada;223104;1;CONSTRUCCION EN EDIFICACIONES.;TECNÓLOGO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2501363;2022-04-18 00:00:00.0;2024-04-17 00:00:00.0;Terminada por fecha;621201;102;GESTIÓN EMPRESARIAL;TECNÓLOGO;32;0;2;30;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2879658;2023-11-20 00:00:00.0;2026-02-19 00:00:00.0;En ejecucion;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;TECNÓLOGO;39;0;0;39;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2874076;2024-01-22 00:00:00.0;2026-04-21 00:00:00.0;En ejecucion;821222;4;ELECTRICIDAD INDUSTRIAL;TECNÓLOGO;22;0;0;22;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2822997;2023-10-02 00:00:00.0;2025-12-31 00:00:00.0;En ejecucion;821222;4;ELECTRICIDAD INDUSTRIAL;TECNÓLOGO;25;0;0;23;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2669760;2023-01-23 00:00:00.0;2025-04-22 00:00:00.0;En ejecucion;223107;1;CONSTRUCCION DE INFRAESTRUCTURA VIAL;TECNÓLOGO;16;0;0;16;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2851086;2023-09-22 00:00:00.0;2024-12-21 00:00:00.0;En ejecucion;664212;1;EJECUCION DE PROGRAMAS DEPORTIVOS.;TÉCNICO;21;0;0;21;0;8842;ACUERDO NO. 0003 DE 2023  POR EL CUAL SE CREA LA ESTRATEGIA CAMPE-SENA, EL PROGRAMA DE FORMACIÓN ESPECIALIZADA PARA LA ECONOMÍA CAMPESINA - FEEC, EN EL SERVICIO NACIONAL DE APRENDIZAJE;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2363880;2021-08-17 00:00:00.0;2023-08-16 00:00:00.0;Terminada por fecha;621201;102;GESTIÓN EMPRESARIAL;TECNÓLOGO;14;14;1;6;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2670056;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;Terminada por fecha;522211;1;ELABORACION DE AUDIOVISUALES.;TÉCNICO;22;0;0;22;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2380712;2021-09-06 00:00:00.0;2023-12-05 00:00:00.0;Terminada por fecha;225311;1;LEVANTAMIENTOS TOPOGRAFICOS Y GEORREFERENCIACION;TECNÓLOGO;11;19;1;9;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2469519;2021-12-16 00:00:00.0;2024-03-15 00:00:00.0;Terminada por fecha;225311;1;LEVANTAMIENTOS TOPOGRAFICOS Y GEORREFERENCIACION;TECNÓLOGO;19;0;1;18;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2923508;2024-04-15 00:00:00.0;2026-07-14 00:00:00.0;En ejecucion;821222;4;ELECTRICIDAD INDUSTRIAL;TECNÓLOGO;25;0;0;25;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2617662;2022-10-06 00:00:00.0;2025-01-05 00:00:00.0;Cancelada;524703;1;ANIMACION 3D.;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2556840;2022-07-18 00:00:00.0;2023-12-17 00:00:00.0;Terminada por fecha;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;TÉCNICO;13;9;2;11;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2851397;2023-09-22 00:00:00.0;2024-12-21 00:00:00.0;En ejecucion;225313;1;SOPORTE DE TOPOGRAFIA Y GEORREFERENCIACION;TÉCNICO;29;0;0;27;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2278213;2021-04-15 00:00:00.0;2023-08-14 00:00:00.0;Terminada por fecha;217307;3;DESARROLLO DE VIDEOJUEGOS;TECNÓLOGO;11;5;1;10;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2501313;2022-04-18 00:00:00.0;2023-10-19 00:00:00.0;Terminada por fecha;233105;1;MANTENIMIENTO DE EQUIPOS DE COMPUTO.;TÉCNICO;18;2;0;18;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2874156;2024-01-22 00:00:00.0;2025-04-21 00:00:00.0;Cancelada;838318;1;MANTENIMIENTO DE MOTOCICLETAS Y MOTOCARROS.;TÉCNICO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2874176;2024-01-22 00:00:00.0;2025-04-21 00:00:00.0;En ejecucion;838318;1;MANTENIMIENTO DE MOTOCICLETAS Y MOTOCARROS.;TÉCNICO;28;0;0;28;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2758130;2023-05-15 00:00:00.0;2025-08-14 00:00:00.0;En ejecucion;121524;1;GESTION INTEGRAL DEL TRANSPORTE;TECNÓLOGO;42;0;0;42;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2923545;2024-04-15 00:00:00.0;2025-07-14 00:00:00.0;En ejecucion;836135;1;CONSTRUCCIONES LIVIANAS INDUSTRIALIZADAS EN SECO;TÉCNICO;21;0;0;21;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821630;2023-10-02 00:00:00.0;2025-12-31 00:00:00.0;Cancelada;225219;1;DIBUJO Y MODELADO ARQUITECTONICO Y DE INGENIERIA;TECNÓLOGO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2452776;2022-01-24 00:00:00.0;2024-04-23 00:00:00.0;Cancelada;223104;1;CONSTRUCCION EN EDIFICACIONES.;TECNÓLOGO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2348623;2021-06-28 00:00:00.0;2023-06-27 00:00:00.0;Terminada por fecha;822202;1;GESTIÓN LOGÍSTICA;TECNÓLOGO;32;15;3;15;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2617535;2022-10-06 00:00:00.0;2025-01-05 00:00:00.0;En ejecucion;225311;1;LEVANTAMIENTOS TOPOGRAFICOS Y GEORREFERENCIACION;TECNÓLOGO;26;0;0;25;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821585;2023-10-02 00:00:00.0;2024-06-01 00:00:00.0;En ejecucion;849205;1;MANEJO DE MONTACARGAS;OPERARIO;28;0;0;28;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2322569;2021-06-01 00:00:00.0;2023-05-31 00:00:00.0;Terminada por fecha;621201;102;GESTIÓN EMPRESARIAL;TECNÓLOGO;16;14;1;10;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2612836;2022-10-06 00:00:00.0;2024-01-05 00:00:00.0;Cancelada;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;TÉCNICO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2348548;2021-06-28 00:00:00.0;2022-11-26 00:00:00.0;Terminada por fecha;133302;1;SERVICIOS Y OPERACIONES MICROFINANCIERAS;TÉCNICO;23;0;1;22;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2339636;2021-07-19 00:00:00.0;2023-07-18 00:00:00.0;Terminada por fecha;223219;102;MANTENIMIENTO MECATRÓNICO DE AUTOMOTORES;TECNÓLOGO;18;9;1;11;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2923552;2024-04-15 00:00:00.0;2026-07-14 00:00:00.0;En ejecucion;224312;1;AUTOMATIZACION DE SISTEMAS MECATRONICOS;TECNÓLOGO;25;0;0;25;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2556916;2022-07-18 00:00:00.0;2023-12-18 00:00:00.0;Terminada por fecha;233101;1;SISTEMAS.;TÉCNICO;18;0;1;17;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821592;2023-10-02 00:00:00.0;2024-12-31 00:00:00.0;En ejecucion;223318;1;PROCESOS DE MANUFACTURA.;TÉCNICO;24;0;0;24;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2669950;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;Terminada por fecha;137136;1;INTEGRACION DE OPERACIONES LOGISTICAS;TÉCNICO;19;0;0;19;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2500880;2022-04-18 00:00:00.0;2023-07-17 00:00:00.0;Terminada por fecha;838200;1;MANTENIMIENTO ELECTRICO Y CONTROL ELECTRONICO DE AUTOMOTORES;TÉCNICO;23;11;3;15;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2617720;2022-10-06 00:00:00.0;2024-01-05 00:00:00.0;Cancelada;861100;2;CONSTRUCCION DE VIAS.;TÉCNICO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2501359;2022-04-18 00:00:00.0;2024-07-17 00:00:00.0;Cancelada;921200;1;SUPERVISION EN SISTEMAS DE AGUA Y SANEAMIENTO;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2874969;2024-01-22 00:00:00.0;2026-01-21 00:00:00.0;En ejecucion;525203;100;ENTRENAMIENTO DEPORTIVO;TECNÓLOGO;29;0;0;24;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2874254;2024-01-22 00:00:00.0;2025-04-21 00:00:00.0;Cancelada;225314;1;CATASTRO MULTIPROPOSITO;TÉCNICO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2501343;2022-04-18 00:00:00.0;2024-07-17 00:00:00.0;Cancelada;224201;1;DESARROLLO DE SISTEMAS ELECTRONICOS INDUSTRIALES;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2556797;2022-07-18 00:00:00.0;2024-07-17 00:00:00.0;Cancelada;525203;100;ENTRENAMIENTO DEPORTIVO;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2874208;2024-01-22 00:00:00.0;2025-04-21 00:00:00.0;En ejecucion;522211;2;ELABORACION DE AUDIOVISUALES.;TÉCNICO;24;0;0;24;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2670041;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;Cancelada;233101;1;SISTEMAS.;TÉCNICO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2618202;2022-10-06 00:00:00.0;2024-01-05 00:00:00.0;Terminada por fecha;522211;1;ELABORACION DE AUDIOVISUALES.;TÉCNICO;16;1;0;14;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2427942;2021-11-16 00:00:00.0;2024-02-15 00:00:00.0;Terminada por fecha;821222;4;ELECTRICIDAD INDUSTRIAL;TECNÓLOGO;25;0;6;19;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2669903;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;Terminada por fecha;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;12;1;3;8;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2669920;2023-01-23 00:00:00.0;2025-04-22 00:00:00.0;Cancelada;228183;2;GESTION DE REDES DE DATOS;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721449;2023-03-27 00:00:00.0;2025-06-26 00:00:00.0;En ejecucion;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;TECNÓLOGO;40;0;0;39;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2669966;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;Cancelada;233105;1;MANTENIMIENTO DE EQUIPOS DE COMPUTO.;TÉCNICO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721450;2023-03-27 00:00:00.0;2025-06-26 00:00:00.0;En ejecucion;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;TECNÓLOGO;47;0;0;46;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711338;2023-04-17 00:00:00.0;2024-07-16 00:00:00.0;En ejecucion;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;TÉCNICO;29;0;0;28;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2922932;2024-04-15 00:00:00.0;2026-04-15 00:00:00.0;En ejecucion;621201;102;GESTIÓN EMPRESARIAL;TECNÓLOGO;28;0;0;28;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2879657;2023-11-20 00:00:00.0;2026-02-19 00:00:00.0;En ejecucion;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;TECNÓLOGO;35;0;0;34;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2501330;2022-04-18 00:00:00.0;2024-07-17 00:00:00.0;En ejecucion;821203;1;IMPLEMENTACION DE REDES Y SERVICIOS DE TELECOMUNICACIONES;TECNÓLOGO;21;0;0;19;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2847907;2023-11-07 00:00:00.0;2026-02-06 00:00:00.0;En ejecucion;224201;1;DESARROLLO DE SISTEMAS ELECTRONICOS INDUSTRIALES;TECNÓLOGO;19;0;0;18;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2923575;2024-04-15 00:00:00.0;2025-07-14 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;27;0;0;27;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2669928;2023-01-23 00:00:00.0;2025-04-22 00:00:00.0;En ejecucion;821620;1;GESTION DEL MANTENIMIENTO DE AUTOMOTORES.;TECNÓLOGO;24;0;0;23;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2617654;2022-10-06 00:00:00.0;2025-01-05 00:00:00.0;Cancelada;228108;1;DESARROLLO DE VIDEOJUEGOS Y ENTORNOS INTERACTIVOS;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2614095;2022-10-06 00:00:00.0;2024-01-05 00:00:00.0;Cancelada;836135;1;CONSTRUCCIONES LIVIANAS INDUSTRIALIZADAS EN SECO;TÉCNICO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2923534;2024-04-15 00:00:00.0;2025-07-14 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;25;0;0;25;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2348294;2021-06-28 00:00:00.0;2023-06-27 00:00:00.0;Terminada por fecha;621113;1;GESTIÓN DE MERCADOS;TECNÓLOGO;37;2;3;16;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2452473;2022-01-24 00:00:00.0;2024-04-23 00:00:00.0;Cancelada;224201;1;DESARROLLO DE SISTEMAS ELECTRONICOS INDUSTRIALES;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2669971;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;Terminada por fecha;838100;1;MANTENIMIENTO DE LOS MOTORES DIESEL;TÉCNICO;21;0;1;19;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2394502;2021-10-04 00:00:00.0;2024-01-03 00:00:00.0;Cancelada;224312;1;AUTOMATIZACION DE SISTEMAS MECATRONICOS;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2452728;2022-01-24 00:00:00.0;2024-04-23 00:00:00.0;Cancelada;921200;1;SUPERVISION EN SISTEMAS DE AGUA Y SANEAMIENTO;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770220;2023-07-10 00:00:00.0;2024-10-09 00:00:00.0;En ejecucion;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;TÉCNICO;11;0;0;11;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711398;2023-04-17 00:00:00.0;2024-08-16 00:00:00.0;En ejecucion;839317;1;MANTENIMIENTO Y ENSAMBLE DE EQUIPOS ELECTRONICOS.;TÉCNICO;25;0;0;25;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2771325;2023-07-10 00:00:00.0;2024-10-09 00:00:00.0;En ejecucion;832333;1;MANTENIMIENTO E INSTALACION DE SISTEMAS SOLARES FOTOVOLTAICOS;TÉCNICO;23;0;0;20;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2501348;2022-04-18 00:00:00.0;2024-07-17 00:00:00.0;Cancelada;223107;1;CONSTRUCCION DE INFRAESTRUCTURA VIAL;TECNÓLOGO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2501367;2022-04-18 00:00:00.0;2024-04-17 00:00:00.0;Terminada por fecha;525203;100;ENTRENAMIENTO DEPORTIVO;TECNÓLOGO;21;0;0;21;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2771358;2023-07-10 00:00:00.0;2024-11-09 00:00:00.0;En ejecucion;224315;1;MANTENIMIENTO DE AUTOMATISMOS INDUSTRIALES..;TÉCNICO;24;0;0;23;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2874371;2024-01-22 00:00:00.0;2025-04-21 00:00:00.0;En ejecucion;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;TÉCNICO;19;0;0;16;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2556780;2022-07-18 00:00:00.0;2024-07-17 00:00:00.0;En ejecucion;525203;100;ENTRENAMIENTO DEPORTIVO;TECNÓLOGO;24;0;0;23;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2556785;2022-07-18 00:00:00.0;2024-07-17 00:00:00.0;Cancelada;525203;100;ENTRENAMIENTO DEPORTIVO;TECNÓLOGO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2873978;2024-01-22 00:00:00.0;2025-04-21 00:00:00.0;Cancelada;832333;1;MANTENIMIENTO E INSTALACION DE SISTEMAS SOLARES FOTOVOLTAICOS;TÉCNICO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2452719;2022-01-24 00:00:00.0;2024-04-23 00:00:00.0;Cancelada;223107;1;CONSTRUCCION DE INFRAESTRUCTURA VIAL;TECNÓLOGO;0;0;0;0;0;4;CURSOS FIC;N;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711377;2023-04-17 00:00:00.0;2024-07-16 00:00:00.0;En ejecucion;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;TÉCNICO;29;0;0;29;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2847882;2023-11-07 00:00:00.0;2026-02-06 00:00:00.0;En ejecucion;821203;1;IMPLEMENTACION DE REDES Y SERVICIOS DE TELECOMUNICACIONES;TECNÓLOGO;24;0;0;23;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770241;2023-07-10 00:00:00.0;2024-10-09 00:00:00.0;Cancelada;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;TÉCNICO;0;0;0;0;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2823028;2023-10-02 00:00:00.0;2025-12-31 00:00:00.0;En ejecucion;921200;1;SUPERVISION EN SISTEMAS DE AGUA Y SANEAMIENTO;TECNÓLOGO;20;0;0;20;0;0;;;0;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2612804;2022-10-06 00:00:00.0;2024-01-05 00:00:00.0;Cancelada;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;TÉCNICO;0;0;0;0;0;4;CURSOS FIC;N;0;
