CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_COBERTURA;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;MODALIDAD_FORMACION;NIVEL_FORMACION;NUMERO_CURSOS;JOVENES_VULNERABLES___Aprendices_Masc_de_17_años_y_menores;JOVENES_VULNERABLES___Aprendices_Fem_de_17_años_y_menores;JOVENES_VULNERABLES___Aprendices_NoBin_de_17_años_y_menores;JOVENES_VULNERABLES___Total_Aprendices_de_17_años_y_menores;JOVENES_VULNERABLES___Aprendices_Masc_de_18_años_y_mayores;JOVENES_VULNERABLES___Aprendices_Fem_de_18_años_y_mayores;JOVENES_VULNERABLES___Aprendices_NoBin_de_18_años_y_mayores;JOVENES_VULNERABLES___Total_Aprendices_de_18_años_y_mayores;GRAN_TOTAL_APRENDICES;TOTAL_HORAS
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2708720;12708720;233101;1;SISTEMAS.;PRESENCIAL;TÉCNICO;1;13;7;0;20;0;0;0;0;20;140:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2708722;12708722;233101;1;SISTEMAS.;PRESENCIAL;TÉCNICO;1;6;6;0;12;1;1;0;2;14;104:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2708733;12708733;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;PRESENCIAL;TÉCNICO;1;0;21;0;21;1;2;0;3;24;160:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2708738;12708738;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;PRESENCIAL;TÉCNICO;1;11;2;0;13;1;0;0;1;14;136:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2708775;12708775;834401;2;CARPINTERIA METALICA;PRESENCIAL;TÉCNICO;1;13;4;0;17;0;0;0;0;17;200:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2708949;12708949;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;PRESENCIAL;TÉCNICO;1;0;20;0;20;0;1;0;1;21;112:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;256;EL TAMBO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2708953;12708953;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;PRESENCIAL;TÉCNICO;1;7;8;0;15;0;0;0;0;15;96:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;355;INZA;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2708957;12708957;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;PRESENCIAL;TÉCNICO;1;14;6;0;20;2;5;0;7;27;120:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2708959;12708959;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;PRESENCIAL;TÉCNICO;1;6;4;0;10;2;1;0;3;13;96:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2708962;12708962;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;PRESENCIAL;TÉCNICO;1;12;8;0;20;0;0;0;0;20;96:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2711199;12711199;834258;1;SOLDADURA DE PRODUCTOS METALICOS EN PLATINA;PRESENCIAL;TÉCNICO;1;0;0;0;0;1;0;0;1;1;222:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2711212;12711212;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;PRESENCIAL;TÉCNICO;1;0;0;0;0;4;0;0;4;4;63:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2711226;12711226;522211;2;ELABORACION DE AUDIOVISUALES.;PRESENCIAL;TÉCNICO;1;0;1;0;1;1;1;0;2;3;76:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2711325;12711325;228183;2;GESTION DE REDES DE DATOS;PRESENCIAL;TECNÓLOGO;1;0;0;0;0;0;1;0;1;1;252:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;4;CURSOS FIC;N;0;;2711338;12711338;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;PRESENCIAL;TÉCNICO;1;0;0;0;0;1;0;0;1;1;36:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;4;CURSOS FIC;N;0;;2711347;12711347;225313;1;SOPORTE DE TOPOGRAFIA Y GEORREFERENCIACION;PRESENCIAL;TÉCNICO;1;0;1;0;1;0;0;0;0;1;60:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;4;CURSOS FIC;N;0;;2711350;12711350;225311;1;LEVANTAMIENTOS TOPOGRAFICOS Y GEORREFERENCIACION;PRESENCIAL;TECNÓLOGO;1;0;0;0;0;1;2;0;3;3;363:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;;0;;2711379;12711379;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;PRESENCIAL;TÉCNICO;1;0;0;0;0;1;0;0;1;1;40:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;;0;;2711388;12711388;224312;1;AUTOMATIZACION DE SISTEMAS MECATRONICOS;PRESENCIAL;TECNÓLOGO;1;1;1;0;2;0;0;0;0;2;384:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;622;ROSAS;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2713681;12713681;233101;1;SISTEMAS.;PRESENCIAL;TÉCNICO;1;10;8;0;18;0;0;0;0;18;160:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2721313;12721313;522309;1;DESARROLLO DE MEDIOS GRAFICOS VISUALES;VIRTUAL;TECNÓLOGO;1;0;0;0;0;1;0;0;1;1;224:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2721449;12721449;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;VIRTUAL;TECNÓLOGO;1;0;0;0;0;1;0;0;1;1;266:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2729230;12729230;939202;1;FABRICACIÓN DE MUEBLES CONTEMPORÁNEOS Y MODULARES;PRESENCIAL;TÉCNICO;1;20;1;0;21;0;0;0;0;21;120:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2729231;12729231;939202;1;FABRICACIÓN DE MUEBLES CONTEMPORÁNEOS Y MODULARES;PRESENCIAL;TÉCNICO;1;10;3;0;13;0;1;0;1;14;112:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2729247;12729247;524704;1;INTEGRACION DE CONTENIDOS DIGITALES.;PRESENCIAL;TÉCNICO;1;0;0;0;0;0;1;0;1;1;12:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2758445;12758445;124100;1;DESARROLLO PUBLICITARIO;VIRTUAL;TECNÓLOGO;1;0;0;0;0;0;1;0;1;1;324:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2758529;12758529;134600;1;OPERACIONES DE COMERCIO EXTERIOR;VIRTUAL;TÉCNICO;1;0;0;0;0;0;1;0;1;1;48:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;;0;;2770149;12770149;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;PRESENCIAL;TÉCNICO;1;1;0;0;1;13;0;0;13;14;264:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;4;CURSOS FIC;N;0;;2771310;12771310;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;PRESENCIAL;TÉCNICO;1;0;0;0;0;8;2;0;10;10;282:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;137;CALDONO;0;;;2135;ATENCION A INSTITUCIONES;2771498;12771498;233101;1;SISTEMAS.;PRESENCIAL;TÉCNICO;1;0;0;0;0;0;1;0;1;1;192:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2820975;12820975;525203;100;ENTRENAMIENTO DEPORTIVO;PRESENCIAL;TECNÓLOGO;1;0;0;0;0;1;0;0;1;1;267:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2821586;12821586;233101;1;SISTEMAS.;PRESENCIAL;TÉCNICO;1;0;1;0;1;0;0;0;0;1;402:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2821587;12821587;228117;1;PROGRAMACION PARA ANALITICA DE DATOS.;PRESENCIAL;TÉCNICO;1;0;0;0;0;1;0;0;1;1;282:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;;0;;2821592;12821592;223318;1;PROCESOS DE MANUFACTURA.;PRESENCIAL;TÉCNICO;1;1;1;0;2;4;9;0;13;15;400:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;4;CURSOS FIC;N;0;;2821669;12821669;223104;1;CONSTRUCCION EN EDIFICACIONES.;PRESENCIAL;TECNÓLOGO;1;0;0;0;0;1;0;0;1;1;276:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2823006;12823006;524703;1;ANIMACION 3D.;PRESENCIAL;TECNÓLOGO;1;0;0;0;0;0;1;0;1;1;153:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2824803;12824803;838100;1;MANTENIMIENTO DE LOS MOTORES DIESEL;PRESENCIAL;TÉCNICO;1;0;0;0;0;1;0;0;1;1;372:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2824806;12824806;838318;1;MANTENIMIENTO DE MOTOCICLETAS Y MOTOCARROS.;PRESENCIAL;TÉCNICO;1;0;0;0;0;1;0;0;1;1;378:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;392;LA SIERRA;4;CURSOS FIC;N;0;;2828808;12828808;836137;1;MANTENIMIENTO Y REPARACION DE EDIFICACIONES.;PRESENCIAL;TÉCNICO;1;0;0;0;0;0;2;0;2;2;465:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;824;TOTORO;0;;;2135;ATENCION A INSTITUCIONES;2832919;12832919;233101;1;SISTEMAS.;PRESENCIAL;TÉCNICO;1;4;0;0;4;0;2;0;2;6;372:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2834608;12834608;522309;1;DESARROLLO DE MEDIOS GRAFICOS VISUALES;VIRTUAL;TECNÓLOGO;1;0;0;0;0;1;0;0;1;1;227:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2834695;12834695;524300;1;DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.;VIRTUAL;TECNÓLOGO;1;0;0;0;0;0;1;0;1;1;239:35:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2834795;12834795;228123;1;PROGRAMACION DE APLICACIONES PARA DISPOSITIVOS MOVILES;VIRTUAL;TÉCNICO;1;1;0;0;1;0;0;0;0;1;294:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2834833;12834833;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;VIRTUAL;TECNÓLOGO;1;0;0;0;0;1;0;0;1;1;182:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;785;SUCRE;8842;ACUERDO NO. 0003 DE 2023  POR EL CUAL SE CREA LA ESTRATEGIA CAMPE-SENA, EL PROGRAMA DE FORMACIÓN ESPECIALIZADA PARA LA ECONOMÍA CAMPESINA - FEEC, EN EL SERVICIO NACIONAL DE APRENDIZAJE;N;0;;2851086;12851086;664212;1;EJECUCION DE PROGRAMAS DEPORTIVOS.;PRESENCIAL;TÉCNICO;1;0;0;0;0;1;2;0;3;3;306:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2873975;12873975;233101;1;SISTEMAS.;PRESENCIAL;TÉCNICO;1;0;0;0;0;0;1;0;1;1;247:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2873976;12873976;233101;1;SISTEMAS.;PRESENCIAL;TÉCNICO;1;0;0;0;0;1;0;0;1;1;384:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2874208;12874208;522211;2;ELABORACION DE AUDIOVISUALES.;PRESENCIAL;TÉCNICO;1;1;0;0;1;0;0;0;0;1;210:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2879657;12879657;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;VIRTUAL;TECNÓLOGO;1;0;0;0;0;2;0;0;2;2;174:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2879658;12879658;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;VIRTUAL;TECNÓLOGO;1;0;0;0;0;1;0;0;1;1;174:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2879792;12879792;121523;2;COORDINACION DE PROCESOS LOGISTICOS;VIRTUAL;TECNÓLOGO;1;0;0;0;0;0;2;0;2;2;519:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;0;;2879929;12879929;134600;1;OPERACIONES DE COMERCIO EXTERIOR;VIRTUAL;TÉCNICO;1;0;0;0;0;1;0;0;1;1;493:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;0;;;2135;ATENCION A INSTITUCIONES;2899701;12899701;664212;1;EJECUCION DE PROGRAMAS DEPORTIVOS.;PRESENCIAL;TÉCNICO;1;0;0;0;0;0;1;0;1;1;354:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;8722;CONVENIO INTERADMINISTRATIVO 001-2022 CELEBRADO ENTRE EL SERVICIO NACIONAL DE APRENDIZAJE - SENA Y EL INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;N;0;;2905632;12905632;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;18;0;0;18;18;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;137;CALDONO;0;;;2135;ATENCION A INSTITUCIONES;2905988;12905988;83830299;1;MANTENIMIENTO PREVENTIVO DE MOTOCICLETAS Y MOTOCARROS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2906151;12906151;93510498;1;CONFECCION DE ROPA HOGAR EN TECNICA DE  PATCHWORK;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;3;0;3;3;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2906168;12906168;93510498;1;CONFECCION DE ROPA HOGAR EN TECNICA DE  PATCHWORK;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;130;CAJIBIO;0;;;2135;ATENCION A INSTITUCIONES;2906185;12906185;52450089;1;CONOCIMIENTOS BASICOS DE PATRONAJE, CORTE Y CONFECCIÓN DE FALDA Y BLUSA;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1013;PROGRAMA DE BILINGUISMO;2906583;12906583;51240087;1;ENGLISH DOES WORK - LEVEL 1;VIRTUAL;CURSO ESPECIAL;1;0;0;0;0;0;1;0;1;1;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1013;PROGRAMA DE BILINGUISMO;2906584;12906584;51240087;1;ENGLISH DOES WORK - LEVEL 1;VIRTUAL;CURSO ESPECIAL;1;1;0;0;1;0;0;0;0;1;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1013;PROGRAMA DE BILINGUISMO;2906585;12906585;51240087;1;ENGLISH DOES WORK - LEVEL 1;VIRTUAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1013;PROGRAMA DE BILINGUISMO;2906586;12906586;51240087;1;ENGLISH DOES WORK - LEVEL 1;VIRTUAL;CURSO ESPECIAL;1;0;1;0;1;0;0;0;0;1;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2906739;12906739;52660011;1;ELABORACION DE SOUVENIR ARTESANAL;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;11;1;0;12;12;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906792;12906792;21730016;2;METODOLOGIA DE LA PROGRAMACION DE SISTEMAS INFORMATICOS;VIRTUAL;CURSO ESPECIAL;1;0;0;0;0;3;0;0;3;3;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906793;12906793;21730016;2;METODOLOGIA DE LA PROGRAMACION DE SISTEMAS INFORMATICOS;VIRTUAL;CURSO ESPECIAL;1;1;0;0;1;0;0;0;0;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906795;12906795;21730016;2;METODOLOGIA DE LA PROGRAMACION DE SISTEMAS INFORMATICOS;VIRTUAL;CURSO ESPECIAL;1;1;0;0;1;0;0;0;0;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906796;12906796;21730016;2;METODOLOGIA DE LA PROGRAMACION DE SISTEMAS INFORMATICOS;VIRTUAL;CURSO ESPECIAL;1;0;0;0;0;0;1;0;1;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906808;12906808;21730025;1;CONTROLES Y SEGURIDAD INFORMATICA;VIRTUAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;40:00:00
