CODIGO_REGIONAL;REGIONAL;CODIGO_CENTRO;CENTRO;CODIGO_PROGRAMA;VERSION_PROGRAMA;PROGRAMA;NIVEL_FORMACION;DURACION_MAXIMA;DURACION_ETAPA_LECTIVA;DURACION_ETAPA_PRODUCTIVA;FICHA;FECHA_INICIO_FICHA;FECHA_FIN_FICHA;CUPO;ESTADO_FICHA;TIPO_RESPUESTA;PROGRAMA_ESPECIAL;CODIGO_CONVENIO;AMPLIACION_COBERTURA;CONVENIO;TIPO_DOCUMENTO_EMPRESA;NUMERO_DOCUMENTO_EMPRESA;EMPRESA;EN_TRANSITO;INDUCCION;FORMACION;CONDICIONADO;APLAZADO;RETIRO_VOLUNTARIO;CANCELAMIENTO_VIRT_COMP;DESERCION_VIRT_COMP;CANCELADO;POR_CERTIFICAR;CERTIFICADO;TRASLADADO;OTRO
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;80;0;0;2895670;2023-12-01 00:00:00.0;2023-12-15 00:00:00.0;20;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;15;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;80;0;0;2905632;2024-02-08 00:00:00.0;2024-02-29 00:00:00.0;30;Terminada;CERRADA;;8722;NO;CONVENIO INTERADMINISTRATIVO 001-2022 CELEBRADO ENTRE EL SERVICIO NACIONAL DE APRENDIZAJE - SENA Y EL INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;;;;0;0;0;0;0;0;0;0;0;0;28;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;80;0;0;2906829;2024-02-06 00:00:00.0;2024-02-21 00:00:00.0;29;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;19;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;80;0;0;2914228;2024-02-16 00:00:00.0;2024-03-09 00:00:00.0;22;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;13;0;5;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;80;0;0;2917507;2024-02-23 00:00:00.0;2024-04-25 00:00:00.0;28;Terminada;CERRADA;;8722;NO;CONVENIO INTERADMINISTRATIVO 001-2022 CELEBRADO ENTRE EL SERVICIO NACIONAL DE APRENDIZAJE - SENA Y EL INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC;;;;0;0;0;0;0;0;0;0;0;0;26;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;80;0;0;2981069;2024-05-07 00:00:00.0;2024-06-28 00:00:00.0;24;En ejecucion;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;20;0;0;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22220143;1;ESTRUCTURACION DE PROPUESTAS PARA EL APROVECHAMIENTO DE PRODUCTOS FORESTALES NO MADERABLES DEL BOSQUE;CURSO ESPECIAL;96;0;0;2884330;2023-11-14 00:00:00.0;2023-12-01 00:00:00.0;25;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;8;0;14;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2699331;2023-02-13 00:00:00.0;2023-02-23 00:00:00.0;20;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;4;0;15;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2699353;2023-02-14 00:00:00.0;2023-02-25 00:00:00.0;20;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;3;0;17;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2721148;2023-03-14 00:00:00.0;2023-03-30 00:00:00.0;29;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;3;0;18;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2721158;2023-03-14 00:00:00.0;2023-03-30 00:00:00.0;29;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;11;0;15;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2745861;2023-04-13 00:00:00.0;2023-04-29 00:00:00.0;26;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;8;0;14;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2745888;2023-04-13 00:00:00.0;2023-04-29 00:00:00.0;26;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;9;0;14;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2760463;2023-05-09 00:00:00.0;2023-05-31 00:00:00.0;31;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;7;0;22;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2783391;2023-06-06 00:00:00.0;2023-06-23 00:00:00.0;20;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;5;0;14;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2783396;2023-06-06 00:00:00.0;2023-06-23 00:00:00.0;21;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;8;0;13;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2788162;2023-06-07 00:00:00.0;2023-06-22 00:00:00.0;30;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;10;0;13;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2788179;2023-06-07 00:00:00.0;2023-06-22 00:00:00.0;30;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;24;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2796180;2023-07-04 00:00:00.0;2023-07-31 00:00:00.0;20;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;6;0;13;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2796184;2023-07-04 00:00:00.0;2023-07-31 00:00:00.0;20;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;7;0;13;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2801660;2023-07-12 00:00:00.0;2023-08-02 00:00:00.0;20;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;7;0;12;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2814022;2023-08-01 00:00:00.0;2023-08-30 00:00:00.0;21;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;12;0;9;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2820886;2023-08-15 00:00:00.0;2023-08-30 00:00:00.0;26;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;19;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2836070;2023-09-04 00:00:00.0;2023-09-15 00:00:00.0;22;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;7;0;15;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2869611;2023-10-24 00:00:00.0;2023-11-09 00:00:00.0;25;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;11;0;14;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2869618;2023-10-25 00:00:00.0;2023-11-10 00:00:00.0;25;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;15;0;9;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2884037;2023-11-14 00:00:00.0;2023-11-27 00:00:00.0;22;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;8;0;14;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2884046;2023-11-14 00:00:00.0;2023-11-27 00:00:00.0;27;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;16;0;10;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2894205;2023-11-29 00:00:00.0;2023-12-15 00:00:00.0;23;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;21;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2938932;2024-03-06 00:00:00.0;2024-03-30 00:00:00.0;43;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;15;0;16;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620457;2;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;CURSO ESPECIAL;60;0;0;2957706;2024-04-10 00:00:00.0;2024-04-29 00:00:00.0;45;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;13;23;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;33110000;1;ETICA EN EL MARCO DE LOS DERECHOS DE LOS NIÑOS, NIÑAS Y ADOLESCENTES EN DELITO;CURSO ESPECIAL;48;0;0;2849935;2023-09-22 00:00:00.0;2023-10-28 00:00:00.0;26;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;24;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620430;1;EVALUACION DE IMPACTOS AMBIENTALES EN ACTIVIDADES PRODUCTOS Y SERVICIOS;CURSO ESPECIAL;40;0;0;2884333;2023-11-22 00:00:00.0;2023-11-29 00:00:00.0;25;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;8;0;14;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2783580;2023-06-08 00:00:00.0;2023-06-17 00:00:00.0;25;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;9;0;10;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2784435;2023-06-08 00:00:00.0;2023-06-19 00:00:00.0;30;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;6;0;15;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2801643;2023-07-24 00:00:00.0;2023-08-02 00:00:00.0;30;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;2;0;21;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2819692;2023-08-10 00:00:00.0;2023-08-16 00:00:00.0;54;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;50;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2828963;2023-08-22 00:00:00.0;2023-08-31 00:00:00.0;20;Terminada;CERRADA;AULA MÓVIL;0;;;;;;0;0;0;0;0;0;0;0;10;0;10;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2838855;2023-09-07 00:00:00.0;2023-09-15 00:00:00.0;25;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;9;0;12;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2850732;2023-09-25 00:00:00.0;2023-10-13 00:00:00.0;25;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;20;0;4;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2851406;2023-09-25 00:00:00.0;2023-10-12 00:00:00.0;23;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;17;0;5;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2899011;2023-12-06 00:00:00.0;2023-12-16 00:00:00.0;32;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;2;0;29;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2969552;2024-04-18 00:00:00.0;2024-05-04 00:00:00.0;17;Terminada por fecha;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;15;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;11110098;1;EXCEL INTERMEDIO;CURSO ESPECIAL;40;0;0;2976192;2024-04-23 00:00:00.0;2024-05-23 00:00:00.0;39;En ejecucion;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;1;0;35;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;21450081;1;EXCEL INTERMEDIO;CURSO ESPECIAL;20;0;0;2768664;2023-05-26 00:00:00.0;2023-05-30 00:00:00.0;23;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;16;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;84240192;2;FABRICACION DE JOYAS CON TECNICAS DE ARMADO;CURSO ESPECIAL;48;0;0;2944349;2024-03-13 00:00:00.0;2024-04-10 00:00:00.0;20;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;20;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;21240005;1;FORMULACION DE INDICADORES AMBIENTALES;CURSO ESPECIAL;48;0;0;2945072;2024-03-19 00:00:00.0;2024-04-30 00:00:00.0;24;Terminada por fecha;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;4;0;0;0;0;0;0;20;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22230017;1;FORMULACION DE INICIATIVAS DE DESARROLLO AMBIENTAL LOCAL EN ZONAS MINERAS;CURSO ESPECIAL;96;0;0;2848298;2023-09-20 00:00:00.0;2023-10-14 00:00:00.0;15;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;12;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;41311199;1;FORMULACION DE PROYECTOS PARTICIPATIVOS EN CONTEXTOS MULTICULTURALES;CURSO ESPECIAL;80;0;0;2725504;2023-03-03 00:00:00.0;2023-04-22 00:00:00.0;33;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;3;0;27;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620425;1;FORMULACION DE SISTEMAS DE GESTION AMBIENTAL;CURSO ESPECIAL;120;0;0;2787139;2023-06-15 00:00:00.0;2023-08-08 00:00:00.0;18;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;16;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;22620425;1;FORMULACION DE SISTEMAS DE GESTION AMBIENTAL;CURSO ESPECIAL;120;0;0;2830013;2023-08-22 00:00:00.0;2023-10-11 00:00:00.0;14;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;14;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;12210015;1;FORMULACION Y EVALUACION DE PROYECTOS;CURSO ESPECIAL;48;0;0;2779001;2023-06-07 00:00:00.0;2023-06-14 00:00:00.0;35;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;26;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;12210015;1;FORMULACION Y EVALUACION DE PROYECTOS;CURSO ESPECIAL;48;0;0;2952384;2024-04-01 00:00:00.0;2024-04-06 00:00:00.0;30;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;8;0;13;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;12210015;1;FORMULACION Y EVALUACION DE PROYECTOS;CURSO ESPECIAL;48;0;0;2974599;2024-05-02 00:00:00.0;2024-05-08 00:00:00.0;35;En ejecucion;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;30;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;13420110;1;FORTALECIMIENTO DE LA GESTION HUMANA PARA EL DESARROLLO DE LAS HABILIDADES BLANDAS.;CURSO ESPECIAL;48;0;0;2895515;2023-12-01 00:00:00.0;2023-12-07 00:00:00.0;26;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;23;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;13420110;1;FORTALECIMIENTO DE LA GESTION HUMANA PARA EL DESARROLLO DE LAS HABILIDADES BLANDAS.;CURSO ESPECIAL;48;0;0;2895516;2023-12-08 00:00:00.0;2023-12-15 00:00:00.0;28;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;24;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;41311578;1;FORTALECIMIENTO DE LAS COMPETENCIAS BLANDAS PARA LA VIDA Y LA PRODUCTIVIDAD;CURSO ESPECIAL;48;0;0;2747448;2023-04-17 00:00:00.0;2023-05-29 00:00:00.0;22;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;20;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;41311578;1;FORTALECIMIENTO DE LAS COMPETENCIAS BLANDAS PARA LA VIDA Y LA PRODUCTIVIDAD;CURSO ESPECIAL;48;0;0;2773588;2023-05-23 00:00:00.0;2023-06-23 00:00:00.0;34;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;34;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;41311578;1;FORTALECIMIENTO DE LAS COMPETENCIAS BLANDAS PARA LA VIDA Y LA PRODUCTIVIDAD;CURSO ESPECIAL;48;0;0;2838790;2023-09-07 00:00:00.0;2023-09-15 00:00:00.0;23;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;30;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;41311578;1;FORTALECIMIENTO DE LAS COMPETENCIAS BLANDAS PARA LA VIDA Y LA PRODUCTIVIDAD;CURSO ESPECIAL;48;0;0;2849322;2023-09-22 00:00:00.0;2023-09-29 00:00:00.0;26;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;21;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;41311578;1;FORTALECIMIENTO DE LAS COMPETENCIAS BLANDAS PARA LA VIDA Y LA PRODUCTIVIDAD;CURSO ESPECIAL;48;0;0;2890637;2023-11-20 00:00:00.0;2023-11-30 00:00:00.0;26;Terminada;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;0;0;0;0;0;0;0;0;26;0;0
